Activity Type,Date,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Steps,Min Temp,Best Lap Time,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Year,Month,Month_Name,Year_Month,Time_of_the_day,Day_of_Week,is_weekend,date_diff,Streak,Hour
Running,2019-01-24 18:30:08,Running,5.23,478.0,0 days 00:30:00,163.0,,,5:44,--,,,--,,--,00:00:00,--,,,,--:--:--,00:00:00,,,2019,1,January,2019-01,18:30,Thursday,False,,0,18
Running,2019-01-25 07:25:01,Running,5.26,478.0,0 days 00:30:00,171.0,,,5:42,--,,,--,,--,00:00:00,--,,,,--:--:--,00:00:00,,,2019,1,January,2019-01,07:25,Friday,False,1.0,0,7
Running,2019-01-29 07:25:58,Running,5.07,478.0,0 days 00:30:00,151.0,,,5:55,--,,,--,,--,00:00:00,--,,,,--:--:--,00:00:00,,,2019,1,January,2019-01,07:25,Tuesday,False,4.0,1,7
Running,2019-01-31 07:27:10,Running,5.15,478.0,0 days 00:30:00,146.0,,,5:50,--,,,--,,--,00:00:00,--,,,,--:--:--,00:00:00,,,2019,1,January,2019-01,07:27,Thursday,False,2.0,2,7
Running,2019-02-01 19:45:00,Running,5.69,523.0,0 days 00:30:00,148.0,,,5:16,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:45,Friday,False,1.0,2,19
Running,2019-02-04 07:45:00,Running,5.25,478.0,0 days 00:30:00,136.0,,,5:43,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,07:45,Monday,False,3.0,3,7
Running,2019-02-05 07:30:00,Running,5.49,501.0,0 days 00:30:00,137.0,,,5:28,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,07:30,Tuesday,False,1.0,3,7
Running,2019-02-07 07:30:00,Running,5.75,523.0,0 days 00:30:00,170.0,,,5:13,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,07:30,Thursday,False,2.0,4,7
Running,2019-02-08 07:30:00,Running,5.2,478.0,0 days 00:30:00,161.0,,,5:46,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,07:30,Friday,False,1.0,4,7
Running,2019-02-12 19:15:00,Running,6.2,569.0,0 days 00:30:00,170.0,,,4:50,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:15,Tuesday,False,4.0,5,19
Running,2019-02-14 20:15:00,Running,5.33,478.0,0 days 00:30:00,143.0,,,5:38,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,20:15,Thursday,False,2.0,6,20
Running,2019-02-17 12:45:00,Running,5.98,523.0,0 days 00:30:00,150.0,,,5:01,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,12:45,Sunday,True,3.0,7,12
Running,2019-02-19 19:15:00,Running,5.79,523.0,0 days 00:30:00,166.0,,,5:11,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:15,Tuesday,False,2.0,8,19
Running,2019-02-21 19:15:00,Running,5.72,523.0,0 days 00:30:00,150.0,,,5:15,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:15,Thursday,False,2.0,9,19
Running,2019-02-22 20:45:00,Running,5.43,501.0,0 days 00:30:00,161.0,,,5:31,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,20:45,Friday,False,1.0,9,20
Running,2019-02-26 19:00:00,Running,6.28,569.0,0 days 00:30:00,175.0,,,4:47,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:00,Tuesday,False,4.0,10,19
Running,2019-02-28 19:45:00,Running,5.67,523.0,0 days 00:30:00,144.0,,,5:17,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,2,February,2019-02,19:45,Thursday,False,2.0,11,19
Running,2019-03-02 13:45:00,Running,5.62,523.0,0 days 00:30:00,156.0,,,5:20,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,13:45,Saturday,True,2.0,12,13
Running,2019-03-05 19:45:00,Running,6.09,569.0,0 days 00:30:00,167.0,,,4:56,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,19:45,Tuesday,False,3.0,13,19
Running,2019-03-07 12:30:00,Running,5.93,523.0,0 days 00:30:00,149.0,,,5:04,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,12:30,Thursday,False,2.0,14,12
Running,2019-03-09 11:30:00,Running,5.7,523.0,0 days 00:30:00,152.0,,,5:16,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,11:30,Saturday,True,2.0,15,11
Running,2019-03-14 19:45:00,Running,6.28,569.0,0 days 00:30:00,141.0,,,4:47,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,19:45,Thursday,False,5.0,16,19
Running,2019-03-19 19:45:00,Running,6.42,614.0,0 days 00:30:00,166.0,,,4:40,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,19:45,Tuesday,False,5.0,17,19
Running,2019-03-21 20:45:00,Running,6.09,569.0,0 days 00:30:00,165.0,,,4:56,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,20:45,Thursday,False,2.0,18,20
Running,2019-03-23 11:30:00,Running,5.35,478.0,0 days 00:30:00,165.0,,,5:36,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,11:30,Saturday,True,2.0,19,11
Running,2019-03-28 21:00:00,Running,6.18,569.0,0 days 00:30:00,140.0,,,4:51,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,21:00,Thursday,False,5.0,20,21
Running,2019-03-30 13:45:00,Running,5.19,478.0,0 days 00:30:00,140.0,,,5:47,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,3,March,2019-03,13:45,Saturday,True,2.0,21,13
Running,2019-04-02 22:00:00,Running,6.02,569.0,0 days 00:30:00,147.0,,,4:59,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,4,April,2019-04,22:00,Tuesday,False,3.0,22,22
Running,2019-04-04 18:15:00,Running,6.11,569.0,0 days 00:30:00,140.0,,,4:55,--,,,--,,--,--:--:--,--,,,,--:--:--,00:30:00,,,2019,4,April,2019-04,18:15,Thursday,False,2.0,23,18
Running,2019-04-14 08:45:00,14th ATG RUN - 10K - RACE,10.0,956.0,0 days 00:46:42,177.0,,,4:40,--,,,--,,--,--:--:--,--,,,,--:--:--,00:46:42,,,2019,4,April,2019-04,08:45,Sunday,True,10.0,24,8
Running,2019-05-11 10:30:00,Running,7.87,741.0,0 days 00:48:50,164.0,,,6:12,--,,,--,,--,--:--:--,--,,,,--:--:--,00:48:50,,,2019,5,May,2019-05,10:30,Saturday,True,27.0,25,10
Running,2019-05-18 11:00:00,RUN - 10K,10.0,896.0,0 days 00:53:43,168.0,,,5:22,--,,,--,,--,--:--:--,--,,,,--:--:--,00:53:43,,,2019,5,May,2019-05,11:00,Saturday,True,7.0,26,11
Running,2019-05-25 14:30:00,Running,7.0,636.0,0 days 00:38:08,162.0,,,5:27,--,,,--,,--,--:--:--,--,,,,--:--:--,00:38:08,,,2019,5,May,2019-05,14:30,Saturday,True,7.0,27,14
Running,2019-06-01 14:30:00,Running,7.5,682.0,0 days 00:40:54,159.0,,,5:27,--,,,--,,--,--:--:--,--,,,,--:--:--,00:40:54,,,2019,6,June,2019-06,14:30,Saturday,True,7.0,28,14
Running,2019-07-12 21:00:00,RUN - 10K,10.0,890.0,0 days 00:51:03,,,,5:06,--,,,--,,--,--:--:--,--,,,,--:--:--,00:51:03,,,2019,7,July,2019-07,21:00,Friday,False,41.0,29,21
Running,2019-07-22 21:45:00,Running,5.0,458.0,0 days 00:24:08,,,,4:50,--,,,--,,--,--:--:--,--,,,,--:--:--,00:24:08,,,2019,7,July,2019-07,21:45,Monday,False,10.0,30,21
Running,2019-09-30 18:30:00,Running,7.0,633.0,0 days 00:39:46,,,,5:41,--,,,--,,--,--:--:--,--,,,,--:--:--,00:39:46,,,2019,9,September,2019-09,18:30,Monday,False,70.0,31,18
Running,2019-10-02 19:00:00,Running,7.0,644.0,0 days 00:38:35,165.0,,,5:31,--,,,--,,--,--:--:--,--,,,,--:--:--,00:38:35,,,2019,10,October,2019-10,19:00,Wednesday,False,2.0,32,19
Running,2019-10-15 19:00:00,RUN - 10K,10.0,940.0,0 days 00:59:02,167.0,,,5:54,--,,,--,,--,--:--:--,--,,,,--:--:--,00:59:02,,,2019,10,October,2019-10,19:00,Tuesday,False,13.0,33,19
Running,2019-10-30 20:00:00,RUN - 10K,10.0,917.0,0 days 00:52:36,166.0,,,5:16,--,,,--,,--,--:--:--,--,,,,--:--:--,00:52:36,,,2019,10,October,2019-10,20:00,Wednesday,False,15.0,34,20
Running,2019-11-01 19:15:00,Running,7.0,655.0,0 days 00:39:14,155.0,,,5:36,--,,,--,,--,--:--:--,--,,,,--:--:--,00:39:14,,,2019,11,November,2019-11,19:15,Friday,False,2.0,35,19
Running,2019-11-06 18:15:00,RUN - 10K,10.0,914.0,0 days 00:52:23,165.0,,,5:14,--,,,--,,--,--:--:--,--,,,,--:--:--,00:52:23,,,2019,11,November,2019-11,18:15,Wednesday,False,5.0,36,18
Running,2020-01-28 18:07:43,Running,6.72,641.0,0 days 00:45:04,155.0,190.0,,6:43,4:49,66.0,64.0,0.98,6768.0,18.0,00:00:03.6,28.0,,,,00:44:59,00:45:23,-196.0,-159.0,2020,1,January,2020-01,18:07,Tuesday,False,83.0,37,18
Running,2020-01-30 20:00:23,Running,5.41,552.0,0 days 00:30:01,181.0,193.0,,5:33,4:50,37.0,50.0,1.07,5042.0,18.0,00:02:21.5,25.0,,,,00:29:59,00:30:08,38.0,66.0,2020,1,January,2020-01,20:00,Thursday,False,2.0,38,20
Running,2020-02-01 19:13:37,30m R,5.59,535.0,0 days 00:30:02,180.0,194.0,,5:23,4:19,66.0,77.0,1.11,5060.0,19.0,00:00:01.9,26.0,,,,00:30:00,00:30:02,61.0,102.0,2020,2,February,2020-02,19:13,Saturday,True,2.0,39,19
Running,2020-02-03 22:01:01,30m R,5.88,478.0,0 days 00:30:01,159.0,192.0,,5:06,3:24,103.0,101.0,1.15,5120.0,16.0,00:00:01.0,23.0,,,,00:29:55,00:30:24,-54.0,75.0,2020,2,February,2020-02,22:01,Monday,False,2.0,40,22
Running,2020-02-07 18:29:59,Evosmos Running,5.81,401.0,0 days 00:30:01,142.0,161.0,,5:10,3:53,40.0,55.0,1.12,5172.0,14.0,00:04:06.4,20.0,,,,00:29:58,00:30:11,49.0,76.0,2020,2,February,2020-02,18:29,Friday,False,4.0,41,18
Running,2020-02-10 18:14:07,Evosmos - 30m R,5.7,451.0,0 days 00:30:11,155.0,182.0,,5:17,4:41,42.0,54.0,1.12,5096.0,17.0,00:00:11.0,23.0,,,,00:30:09,00:30:53,45.0,77.0,2020,2,February,2020-02,18:14,Monday,False,3.0,42,18
Running,2020-02-12 17:39:14,Evosmos Running,5.96,502.0,0 days 00:30:01,172.0,188.0,,5:02,4:23,141.0,159.0,1.14,5224.0,19.0,00:04:44.0,26.0,,,,00:29:57,00:30:01,39.0,99.0,2020,2,February,2020-02,17:39,Wednesday,False,2.0,43,17
Running,2020-02-14 22:32:16,Evosmos - 30m R,5.82,497.0,0 days 00:30:02,173.0,186.0,,5:10,4:35,41.0,59.0,1.11,5218.0,20.0,00:00:01.7,26.0,,,,00:30:00,00:30:02,41.0,76.0,2020,2,February,2020-02,22:32,Friday,False,2.0,44,22
Running,2020-02-16 15:13:42,Evosmos Running,4.09,292.0,0 days 00:20:26,151.0,164.0,,5:00,4:09,44.0,49.0,1.16,3522.0,19.0,00:00:22.2,25.0,,,,00:20:24,00:20:26,44.0,77.0,2020,2,February,2020-02,15:13,Sunday,True,2.0,45,15
Running,2020-02-18 21:03:20,Evosmos - 30m R,6.31,443.0,0 days 00:30:02,156.0,188.0,,4:45,4:04,39.0,48.0,1.22,5180.0,17.0,00:00:01.7,24.0,,,,00:30:00,00:30:25,60.0,80.0,2020,2,February,2020-02,21:03,Tuesday,False,2.0,46,21
Running,2020-02-21 19:32:00,Evosmos - 30m R,6.36,437.0,0 days 00:30:00,152.0,187.0,,4:43,4:15,52.0,45.0,1.22,5216.0,17.0,00:00:00.2,22.0,,,,00:29:59,00:30:00,62.0,76.0,2020,2,February,2020-02,19:32,Friday,False,3.0,47,19
Running,2020-02-24 21:58:48,Evosmos Running,6.25,445.0,0 days 00:30:01,155.0,175.0,,4:48,4:17,99.0,105.0,1.18,5272.0,19.0,00:01:13.2,25.0,,,,00:29:58,00:30:01,59.0,75.0,2020,2,February,2020-02,21:58,Monday,False,3.0,48,21
Running,2020-02-27 07:33:19,Evosmos Running,2.48,226.0,0 days 00:15:01,160.0,178.0,,6:03,2:27,17.0,16.0,1.13,2106.0,19.0,00:00:01.3,23.0,,,,00:15:01,00:15:01,58.0,73.0,2020,2,February,2020-02,07:33,Thursday,False,3.0,49,7
Running,2020-02-28 21:05:18,Evosmos - 30m R,6.06,415.0,0 days 00:30:00,148.0,163.0,,4:57,4:30,62.0,79.0,1.18,5120.0,12.0,00:00:00.5,17.0,,,,00:29:56,00:30:00,37.0,74.0,2020,2,February,2020-02,21:05,Friday,False,1.0,49,21
Running,2020-03-01 12:29:17,Evosmos Running,5.91,442.0,0 days 00:30:00,154.0,178.0,,5:05,4:24,59.0,59.0,1.12,5246.0,20.0,00:04:41.9,28.0,,,,00:29:58,00:30:00,49.0,76.0,2020,3,March,2020-03,12:29,Sunday,True,2.0,50,12
Running,2020-03-03 19:39:13,Evosmos Running,2.48,230.0,0 days 00:15:02,162.0,181.0,,6:04,2:44,19.0,13.0,1.16,2092.0,22.0,00:00:02.3,24.0,,,,00:15:00,00:15:02,58.0,70.0,2020,3,March,2020-03,19:39,Tuesday,False,2.0,51,19
Running,2020-03-05 07:32:45,Evosmos Running,2.52,156.0,0 days 00:15:01,130.0,153.0,,5:57,2:13,19.0,16.0,1.13,2112.0,17.0,00:00:01.4,20.0,,,,00:14:54,00:15:01,58.0,72.0,2020,3,March,2020-03,07:32,Thursday,False,2.0,52,7
Running,2020-03-09 19:18:25,Evosmos Running,6.37,419.0,0 days 00:30:01,147.0,164.0,,4:42,3:04,66.0,69.0,1.23,5194.0,17.0,00:01:49.3,23.0,,,,--:--:--,00:30:13,57.0,71.0,2020,3,March,2020-03,19:18,Monday,False,4.0,53,19
Running,2020-03-12 19:56:57,RUN - 10K,10.0,849.0,0 days 00:47:42,179.0,195.0,,4:46,2:36,56.0,48.0,1.22,8230.0,19.0,00:00:00.6,26.0,,,,00:47:37,00:47:42,58.0,87.0,2020,3,March,2020-03,19:56,Thursday,False,3.0,54,19
Running,2020-05-18 07:24:18,FREE RUN,7.7,641.0,0 days 00:45:00,156.0,177.0,,5:51,5:06,64.0,77.0,1.00,7660.0,27.0,00:04:30.5,31.0,,,,00:44:56,00:45:00,45.0,72.0,2020,5,May,2020-05,07:24,Monday,False,67.0,55,7
Running,2020-05-19 07:20:44,Evosmos Running,7.74,655.0,0 days 00:45:01,159.0,172.0,,5:49,4:50,78.0,92.0,1.02,7616.0,26.0,00:04:30.7,30.0,,,,00:44:56,00:45:21,36.0,71.0,2020,5,May,2020-05,07:20,Tuesday,False,1.0,55,7
Running,2020-05-20 07:19:19,Evosmos Running,7.9,686.0,0 days 00:45:00,157.0,168.0,,5:42,4:54,109.0,80.0,1.03,7684.0,24.0,00:05:10.0,30.0,,,,00:44:56,00:45:00,41.0,114.0,2020,5,May,2020-05,07:19,Wednesday,False,1.0,55,7
Running,2020-05-21 07:23:32,Evosmos Running,8.09,717.0,0 days 00:45:00,164.0,182.0,,5:34,4:35,58.0,78.0,1.06,7656.0,26.0,00:00:40.0,29.0,,,,00:44:56,00:45:00,34.0,71.0,2020,5,May,2020-05,07:23,Thursday,False,1.0,55,7
Running,2020-05-23 08:46:46,Evosmos Running,8.21,726.0,0 days 00:44:59,166.0,188.0,,5:29,4:02,66.0,80.0,1.08,7620.0,25.0,00:00:53.4,31.0,,,,00:44:57,00:44:59,43.0,71.0,2020,5,May,2020-05,08:46,Saturday,True,2.0,56,8
Running,2020-05-25 12:05:16,Evosmos Running,8.39,702.0,0 days 00:45:01,165.0,185.0,,5:22,4:47,73.0,78.0,1.09,7712.0,29.0,00:02:10.0,32.0,,,,00:45:00,00:45:01,51.0,73.0,2020,5,May,2020-05,12:05,Monday,False,2.0,57,12
Running,2020-05-26 07:26:21,Evosmos Running,8.7,691.0,0 days 00:45:00,163.0,178.0,,5:11,3:59,65.0,86.0,1.11,7790.0,22.0,00:03:26.4,28.0,,,,00:44:57,00:45:00,35.0,70.0,2020,5,May,2020-05,07:26,Tuesday,False,1.0,57,7
Running,2020-05-27 07:03:59,Evosmos Running,8.69,668.0,0 days 00:45:00,156.0,175.0,,5:11,4:03,75.0,75.0,1.11,7778.0,19.0,00:03:00.5,23.0,,,,00:44:58,00:45:00,57.0,70.0,2020,5,May,2020-05,07:03,Wednesday,False,1.0,57,7
Running,2020-11-02 07:08:10,Evosmos Running,3.14,286.0,0 days 00:20:11,150.0,168.0,,6:25,4:52,16.0,42.0,0.95,3322.0,20.0,00:00:59.0,23.0,,,,00:20:10,00:21:35,-3.0,33.0,2020,11,November,2020-11,07:08,Monday,False,159.0,58,7
Running,2020-11-03 07:12:22,Evosmos Running,3.23,283.0,0 days 00:20:01,149.0,163.0,,6:12,5:05,150.0,181.0,0.98,3350.0,19.0,00:01:31.1,25.0,,,,00:19:57,00:20:01,-74.0,27.0,2020,11,November,2020-11,07:12,Tuesday,False,1.0,58,7
Running,2020-11-05 18:22:16,Evosmos Running,3.73,342.0,0 days 00:22:11,163.0,182.0,,5:57,5:05,35.0,64.0,1.01,3686.0,19.0,00:04:32.6,26.0,,,,00:22:09,00:22:11,39.0,84.0,2020,11,November,2020-11,18:22,Thursday,False,2.0,59,18
Running,2020-11-06 19:01:00,Thessaloniki Running,3.08,251.0,0 days 00:16:48,154.0,187.0,,5:28,4:34,14.0,29.0,1.10,2802.0,23.0,00:00:29.4,26.0,,,,00:16:41,00:16:48,-50.0,5.0,2020,11,November,2020-11,19:01,Friday,False,1.0,59,19
Running,2020-11-07 19:42:15,Evosmos Running,3.01,235.0,0 days 00:16:50,148.0,167.0,,5:35,4:47,18.0,27.0,1.07,2806.0,20.0,00:00:03.6,25.0,,,,00:16:49,00:16:50,55.0,73.0,2020,11,November,2020-11,19:42,Saturday,True,1.0,59,19
Running,2020-11-09 18:24:38,Evosmos Running,5.01,441.0,0 days 00:27:34,168.0,187.0,,5:30,4:54,44.0,58.0,1.09,4578.0,19.0,00:00:01.7,26.0,,,,00:27:31,00:27:34,44.0,73.0,2020,11,November,2020-11,18:24,Monday,False,2.0,60,18
Running,2020-11-10 18:11:12,Evosmos Running,5.2,441.0,0 days 00:30:01,158.0,182.0,,5:46,4:47,142.0,153.0,1.04,4978.0,19.0,00:01:06.7,27.0,,,,00:30:00,00:30:01,-4.0,114.0,2020,11,November,2020-11,18:11,Tuesday,False,1.0,60,18
Running,2020-11-11 19:07:00,RUN - 30 MIN,5.5,504.0,0 days 00:30:00,159.0,185.0,,5:27,5:04,11.0,14.0,1.06,5508.0,19.0,00:02:53.1,28.0,,,,00:34:01,00:34:44,58.0,71.0,2020,11,November,2020-11,19:07,Wednesday,False,1.0,60,19
Running,2020-11-12 18:50:26,RUN - 30 MIN,5.41,506.0,0 days 00:30:01,172.0,189.0,,5:33,4:05,18.0,44.0,1.11,4894.0,23.0,00:00:01.4,27.0,,,,00:30:00,00:30:31,39.0,74.0,2020,11,November,2020-11,18:50,Thursday,False,1.0,60,18
Running,2020-11-14 18:35:12,RUN - 30 MIN,5.39,484.0,0 days 00:30:02,168.0,180.0,,5:34,4:40,51.0,66.0,1.08,4964.0,21.0,00:00:01.9,27.0,,,,00:30:00,00:30:02,48.0,73.0,2020,11,November,2020-11,18:35,Saturday,True,2.0,61,18
Running,2020-11-17 18:39:20,FREE RUN,4.38,383.0,0 days 00:23:18,168.0,185.0,,5:19,4:38,44.0,39.0,1.10,3956.0,20.0,00:02:19.6,27.0,,,,00:23:13,00:23:18,57.0,73.0,2020,11,November,2020-11,18:39,Tuesday,False,3.0,62,18
Running,2020-11-23 07:21:10,Evosmos Running,2.58,207.0,0 days 00:15:01,140.0,158.0,,5:50,4:51,15.0,15.0,1.01,2560.0,15.0,00:03:21.6,19.0,,,,00:14:58,00:15:43,55.0,68.0,2020,11,November,2020-11,07:21,Monday,False,6.0,63,7
Running,2020-11-25 06:59:44,Evosmos Running,2.74,225.0,0 days 00:15:13,148.0,162.0,,5:33,5:20,26.0,25.0,1.04,2638.0,15.0,00:04:00.7,18.0,,,,00:15:12,00:15:13,55.0,70.0,2020,11,November,2020-11,06:59,Wednesday,False,2.0,64,6
Running,2021-03-18 18:46:41,FREE RUN,3.9,368.0,0 days 00:22:13,166.0,184.0,,5:42,4:47,66.0,31.0,1.07,3664.0,19.0,00:04:58.0,27.0,,,,00:21:54,00:22:13,28.0,85.0,2021,3,March,2021-03,18:46,Thursday,False,113.0,65,18
Running,2021-03-21 13:45:06,FREE RUN,4.28,357.0,0 days 00:24:22,153.0,169.0,,5:42,3:42,79.0,69.0,1.07,4006.0,15.0,00:01:19.1,25.0,,,,00:23:46,00:26:15,46.0,110.0,2021,3,March,2021-03,13:45,Sunday,True,3.0,66,13
Running,2021-03-23 07:22:26,FREE RUN,4.64,374.0,0 days 00:24:55,154.0,169.0,,5:22,2:44,72.0,72.0,1.12,4156.0,14.0,00:03:24.9,28.0,,,,00:24:54,00:25:21,33.0,80.0,2021,3,March,2021-03,07:22,Tuesday,False,2.0,67,7
Running,2021-03-25 10:13:29,FREE RUN,4.68,375.0,0 days 00:24:53,157.0,180.0,,5:19,2:53,51.0,85.0,1.14,4136.0,19.0,00:03:13.9,29.0,,,,00:24:51,00:24:53,-0.0,49.0,2021,3,March,2021-03,10:13,Thursday,False,2.0,68,10
Running,2021-03-31 20:21:09,FREE RUN,5.9,485.0,0 days 00:32:02,153.0,182.0,,5:26,4:34,83.0,67.0,1.10,5370.0,19.0,00:04:39.5,29.0,,,,00:31:04,00:32:02,72.0,124.0,2021,3,March,2021-03,20:21,Wednesday,False,6.0,69,20
Running,2021-04-02 18:08:46,FREE RUN,4.51,393.0,0 days 00:23:56,168.0,180.0,,5:18,4:29,79.0,88.0,1.13,3988.0,24.0,00:02:25.0,28.0,,,,00:23:54,00:23:56,97.0,132.0,2021,4,April,2021-04,18:08,Friday,False,2.0,70,18
Running,2021-04-04 10:19:16,RUN - 10K,10.0,735.0,0 days 00:49:57,154.0,171.0,,5:00,4:15,76.0,124.0,1.18,8460.0,19.0,00:04:46.1,29.0,,,,00:49:54,00:49:57,-39.0,12.0,2021,4,April,2021-04,10:19,Sunday,True,2.0,71,10
Running,2021-04-06 20:30:06,RUN - 5K,5.01,353.0,0 days 00:24:23,149.0,163.0,,4:52,4:04,61.0,70.0,1.21,4144.0,19.0,00:00:01.3,27.0,,,,00:23:28,00:24:49,56.0,106.0,2021,4,April,2021-04,20:30,Tuesday,False,2.0,72,20
Running,2021-04-09 20:35:29,RUN - 5K,5.0,355.0,0 days 00:24:26,152.0,171.0,,4:53,4:17,54.0,88.0,1.21,4116.0,18.0,00:00:00.8,28.0,,,,00:24:24,00:24:33,5.0,76.0,2021,4,April,2021-04,20:35,Friday,False,3.0,73,20
Running,2021-04-15 20:43:39,RUN - 5K,5.01,404.0,0 days 00:26:11,157.0,173.0,,5:14,4:38,102.0,90.0,1.15,4392.0,21.0,00:00:00.8,29.0,,,,00:24:53,00:26:30,69.0,117.0,2021,4,April,2021-04,20:43,Thursday,False,6.0,74,20
Running,2021-04-18 10:41:15,RUN - 10K,10.0,754.0,0 days 00:49:38,160.0,173.0,,4:58,3:54,42.0,67.0,1.18,8442.0,19.0,00:00:00.6,23.0,,,,--:--:--,00:49:38,31.0,65.0,2021,4,April,2021-04,10:41,Sunday,True,3.0,75,10
Running,2021-04-24 12:19:02,RUN - 5K,5.01,411.0,0 days 00:24:38,169.0,181.0,,4:55,4:23,29.0,22.0,1.20,4160.0,23.0,00:00:02.4,28.0,,,,00:24:09,00:24:38,-10.0,10.0,2021,4,April,2021-04,12:19,Saturday,True,6.0,76,12
Running,2021-04-25 10:27:23,RUN - 10K,10.0,789.0,0 days 00:52:44,155.0,168.0,,5:16,4:29,27.0,76.0,1.13,8870.0,22.0,00:04:58.1,28.0,,,,00:52:07,00:52:57,-1.0,62.0,2021,4,April,2021-04,10:27,Sunday,True,1.0,76,10
Running,2021-04-29 18:21:43,RUN - 5K,5.0,378.0,0 days 00:23:48,162.0,178.0,,4:46,4:12,57.0,61.0,1.24,4024.0,27.0,00:04:26.7,30.0,,,,00:23:12,00:23:48,-1.0,41.0,2021,4,April,2021-04,18:21,Thursday,False,4.0,77,18
Running,2021-05-01 11:27:11,FREE RUN,7.0,621.0,0 days 00:40:49,159.0,169.0,,5:50,4:54,81.0,48.0,1.05,6702.0,30.0,00:00:00.5,32.0,,,,00:40:20,00:41:02,-40.0,5.0,2021,5,May,2021-05,11:27,Saturday,True,2.0,78,11
Running,2021-05-18 08:06:20,RUN - 5K,5.0,427.0,0 days 00:28:07,158.0,170.0,,5:37,4:41,52.0,44.0,1.09,4604.0,26.0,00:05:24.9,30.0,,,,00:27:52,00:28:07,-19.0,15.0,2021,5,May,2021-05,08:06,Tuesday,False,17.0,79,8
Running,2021-05-20 08:01:43,RUN - 5K,5.0,413.0,0 days 00:28:02,153.0,164.0,,5:37,4:49,111.0,73.0,1.08,4622.0,24.0,00:05:26.7,29.0,,,,00:27:58,00:28:02,16.0,84.0,2021,5,May,2021-05,08:01,Thursday,False,2.0,80,8
Running,2021-05-22 11:46:01,FREE RUN,6.43,530.0,0 days 00:32:42,168.0,182.0,,5:05,4:16,109.0,91.0,1.15,5546.0,29.0,00:02:03.3,31.0,,,,00:32:40,00:32:42,45.0,88.0,2021,5,May,2021-05,11:46,Saturday,True,2.0,81,11
Running,2021-05-24 07:38:02,RUN - 5K,5.0,380.0,0 days 00:27:47,145.0,157.0,,5:33,4:38,54.0,60.0,1.07,4646.0,25.0,00:05:25.7,28.0,,,,00:27:47,00:27:47,35.0,81.0,2021,5,May,2021-05,07:38,Monday,False,2.0,82,7
Running,2021-05-25 07:24:19,RUN - 5K,5.0,401.0,0 days 00:26:16,157.0,171.0,,5:15,4:34,54.0,44.0,1.12,4442.0,25.0,00:05:09.8,28.0,,,,00:26:15,00:26:16,-110.0,-75.0,2021,5,May,2021-05,07:24,Tuesday,False,1.0,82,7
Running,2021-05-26 07:29:48,RUN - 5K,5.0,381.0,0 days 00:28:29,145.0,162.0,,5:42,4:57,63.0,52.0,1.05,4766.0,25.0,00:05:36.4,28.0,,,,00:28:26,00:28:29,45.0,90.0,2021,5,May,2021-05,07:29,Wednesday,False,1.0,82,7
